,glo_avg,dir_avg,diff_avg,lw_avg,par_avg,lux_avg,tp_sfc,humid,press,rain,ws_10m,wd_10m
253,-1.969,-1.022,-1.277,411.3,-0.005,-0.003,19.72,91.0,902.91,0.0,1.5319999999999998,321.6
254,-1.967,-1.022,-1.277,410.4,0.0,-0.004,19.74,91.0,902.85,0.0,1.814,326.0
255,-1.896,-1.022,-1.277,409.6,0.0,-0.003,19.72,91.1,902.85,0.0,1.823,322.2
256,-1.7619999999999998,-1.022,-1.277,408.3,0.0,-0.001,19.69,91.0,902.85,0.0,1.962,323.7
257,-1.676,-1.022,-1.277,408.9,0.0,-0.003,19.77,91.1,902.85,0.0,1.49,325.2
258,-1.671,-1.022,-1.277,408.5,-0.016,-0.003,19.79,91.1,902.79,0.0,1.45,324.9
259,-1.671,-1.022,-1.277,409.3,-0.005,-0.002,19.76,91.2,902.73,0.0,1.288,323.7
260,-1.628,-1.022,-1.277,408.8,0.0,-0.001,19.8,91.2,902.73,0.0,1.409,325.3
261,-1.45,-0.917,-1.243,409.4,-0.005,-0.002,19.81,91.3,902.8,0.0,1.3630000000000002,321.9
262,-1.367,-0.664,-1.101,410.9,-0.005,-0.003,19.71,91.2,902.73,0.0,1.58,317.0
263,-1.369,-0.613,-0.958,409.4,0.0,-0.002,19.76,91.2,902.73,0.0,1.404,321.4
264,-1.367,-0.613,-0.955,408.3,0.0,-0.002,19.77,91.4,902.74,0.0,1.505,316.2
265,-1.367,-0.613,-0.912,408.8,0.005,-0.002,19.71,91.3,902.74,0.0,1.493,323.8
266,-1.364,-0.613,-0.912,408.7,-0.011,-0.003,19.67,91.3,902.74,0.0,1.3330000000000002,323.7
267,-1.354,-0.613,-0.912,410.2,-0.016,-0.003,19.74,91.4,902.74,0.0,1.406,317.0
268,-1.195,-0.613,-0.912,411.9,0.0,-0.002,19.74,91.5,902.73,0.0,1.297,312.0
269,-1.142,-0.613,-0.912,412.2,-0.016,-0.003,19.71,91.5,902.67,0.0,1.509,318.3
270,-1.147,-0.613,-0.912,412.5,0.0,-0.002,19.67,91.5,902.67,0.0,1.459,313.5
271,-1.154,-0.593,-0.912,411.7,0.0,-0.002,19.69,91.5,902.67,0.0,1.5119999999999998,322.4
272,-1.342,-0.603,-0.912,409.8,-0.005,-0.003,19.71,91.6,902.61,0.0,1.344,319.4
273,-1.367,-0.593,-0.912,406.7,-0.005,-0.002,19.76,91.6,902.61,0.0,1.788,313.8
274,-1.369,-0.436,-0.915,406.5,-0.005,-0.003,19.77,91.6,902.61,0.0,1.982,316.6
275,-1.6,-0.3989999999999999,-0.976,406.3,-0.005,-0.003,19.71,91.7,902.62,0.0,1.959,313.9
276,-1.671,-0.215,-1.137,406.5,0.0,-0.003,19.74,91.7,902.62,0.0,2.023,315.4
277,-1.671,-0.204,-1.246,407.5,-0.005,-0.003,19.77,91.7,902.62,0.0,1.808,319.1
278,-1.671,-0.204,-1.243,409.6,0.005,-0.003,19.71,91.7,902.62,0.0,1.354,314.4
279,-1.671,-0.204,-1.222,410.2,-0.005,-0.004,19.74,91.7,902.56,0.0,1.126,310.2
280,-1.671,-0.204,-1.222,411.0,-0.011,-0.002,19.77,91.8,902.56,0.0,0.943,306.5
281,-1.671,-0.204,-1.192,411.1,0.0,-0.002,19.67,91.8,902.56,0.0,0.992,301.7
282,-1.668,-0.1159999999999999,-1.125,410.6,-0.005,-0.002,19.72,91.8,902.55,0.0,1.4269999999999998,310.3
283,-1.668,0.147,-1.0759999999999998,411.2,0.005,-0.002,19.79,91.9,902.62,0.0,1.528,318.5
284,-1.64,0.201,-1.009,410.6,0.0,-0.002,19.71,91.9,902.56,0.0,1.119,321.7
285,-1.493,0.187,-0.942,411.5,-0.016,-0.002,19.74,91.9,902.56,0.0,1.163,318.3
286,-1.38,0.1939999999999999,-0.912,411.5,-0.005,-0.002,19.72,91.8,902.55,0.0,1.321,313.2
287,-1.367,0.204,-0.912,411.3,0.0,-0.003,19.76,91.9,902.55,0.0,1.121,303.9
288,-1.369,0.201,-0.912,412.1,0.0,-0.002,19.72,92.0,902.56,0.0,1.057,305.8
289,-1.367,0.201,-0.912,412.2,0.0,-0.003,19.72,92.0,902.5,0.0,1.176,302.5
290,-1.367,0.204,-0.912,411.1,-0.005,-0.003,19.84,92.0,902.56,0.0,1.182,301.9
291,-1.367,0.17,-0.912,411.7,0.0,-0.002,19.74,92.1,902.5,0.0,1.785,296.9
292,-1.367,0.201,-0.912,412.3,0.005,-0.002,19.76,92.0,902.5,0.0,1.531,308.9
293,-1.362,0.174,-0.912,411.9,-0.011,-0.002,19.66,92.0,902.44,0.0,1.595,312.6
294,-1.334,0.198,-0.912,411.0,0.005,-0.003,19.69,92.1,902.5,0.0,1.276,313.1
295,-1.334,0.15,-0.912,410.1,0.0,-0.001,19.74,92.2,902.5,0.0,1.511,314.1
296,-1.357,-0.024,-0.912,410.5,-0.011,-0.002,19.69,92.1,902.43,0.0,1.3430000000000002,318.2
297,-1.362,-0.102,-0.912,410.6,-0.011,-0.002,19.79,92.0,902.49,0.0,1.378,307.2
298,-1.364,-0.174,-0.912,411.1,0.0,-0.002,19.81,92.0,902.43,0.0,1.19,308.1
299,-1.354,-0.204,-0.912,410.4,0.0,-0.004,19.74,92.0,902.43,0.0,1.301,313.0
300,-1.339,-0.191,-0.912,409.2,-0.016,-0.003,19.82,92.1,902.43,0.0,1.3330000000000002,321.6
301,-1.362,-0.204,-0.912,408.5,0.0,-0.002,19.81,92.1,902.37,0.0,1.258,322.3
302,-1.364,-0.204,-0.912,407.8,0.0,-0.004,19.79,92.1,902.37,0.0,1.272,312.7
303,-1.364,-0.204,-0.912,407.8,-0.005,-0.002,19.76,92.0,902.38,0.0,1.276,315.0
304,-1.367,-0.204,-0.912,404.5,0.0,-0.001,19.79,92.1,902.32,0.0,1.152,312.1
305,-1.367,-0.204,-0.912,403.5,-0.005,-0.003,19.82,92.1,902.32,0.0,1.359,313.6
306,-1.367,-0.204,-0.912,400.9,0.005,-0.001,19.76,92.0,902.32,0.0,1.404,322.1
307,-1.369,-0.204,-0.912,397.4,-0.005,-0.004,19.76,92.0,902.26,0.0,1.291,317.5
308,-1.367,-0.204,-0.915,395.0,-0.016,-0.002,19.77,92.0,902.26,0.0,1.392,320.1
309,-1.4980000000000002,-0.204,-0.927,395.9,-0.005,-0.002,19.79,92.0,902.26,0.0,1.6269999999999998,307.0
310,-1.61,-0.204,-0.93,400.9,0.0,-0.001,19.79,92.1,902.26,0.0,1.5119999999999998,310.9
311,-1.42,-0.204,-0.921,403.8,-0.011,-0.002,19.84,92.0,902.25,0.0,0.947,291.1
312,-1.369,-0.204,-0.921,403.7,0.011,-0.002,19.77,92.0,902.19,0.0,1.179,307.0
313,-1.369,-0.204,-0.946,400.0,-0.005,-0.003,19.69,92.0,902.2,0.0,1.423,300.9
314,-1.369,-0.204,-0.915,401.8,0.0,-0.003,19.81,91.8,902.2,0.0,1.414,310.3
315,-1.367,-0.204,-0.912,404.9,0.0,-0.002,19.66,91.8,902.13,0.0,1.517,301.4
316,-1.367,-0.204,-0.912,403.1,-0.005,-0.002,19.74,91.8,902.14,0.0,1.45,309.5
317,-1.367,-0.204,-0.912,401.5,0.0,-0.003,19.69,91.7,902.2,0.0,1.286,314.4
318,-1.364,-0.204,-0.912,402.6,-0.005,-0.001,19.76,91.8,902.2,0.0,1.35,303.5
319,-1.367,-0.204,-0.912,401.2,-0.005,-0.004,19.76,91.8,902.14,0.0,1.371,313.7
320,-1.367,-0.204,-0.915,396.8,0.005,-0.004,19.79,91.8,902.14,0.0,1.32,305.1
321,-1.367,-0.204,-0.942,395.8,0.0,-0.003,19.76,91.8,902.14,0.0,1.589,319.1
322,-1.367,-0.204,-0.985,394.5,-0.011,-0.002,19.69,91.6,902.14,0.0,1.68,314.4
323,-1.367,-0.204,-1.067,393.6,0.005,-0.003,19.76,91.7,902.08,0.0,1.46,317.6
324,-1.369,-0.218,-1.067,395.4,0.011,-0.003,19.67,91.7,902.13,0.0,1.244,317.3
325,-1.367,-0.286,-1.082,396.1,-0.011,-0.005,19.71,91.7,902.13,0.0,1.072,319.4
326,-1.369,-0.3,-1.091,397.0,-0.021,-0.005,19.71,91.7,902.13,0.0,1.26,319.4
327,-1.369,-0.307,-1.107,397.1,0.0,-0.002,19.67,91.7,902.13,0.0,1.471,309.2
328,-1.369,-0.225,-1.149,393.1,0.0,-0.005,19.71,91.7,902.13,0.0,1.296,313.6
329,-1.367,-0.249,-1.204,390.3,0.0,-0.004,19.72,91.7,902.13,0.0,1.102,317.1
330,-1.41,-0.266,-1.24,389.3,0.005,-0.003,19.69,91.6,902.13,0.0,1.13,311.4
331,-1.612,-0.317,-1.277,388.0,0.0,-0.004,19.64,91.7,902.07,0.0,1.133,306.8
332,-1.668,-0.266,-1.277,387.4,-0.005,-0.002,19.69,91.7,902.07,0.0,1.18,307.2
333,-1.671,-0.211,-1.277,386.8,-0.011,-0.001,19.69,91.6,902.07,0.0,1.136,297.4
334,-1.668,-0.259,-1.277,388.8,-0.005,-0.002,19.56,91.7,902.13,0.0,0.984,301.8
335,-1.668,-0.358,-1.277,392.7,-0.005,-0.005,19.69,91.7,902.07,0.0,1.3869999999999998,295.0
336,-1.526,-0.256,-1.256,398.1,-0.016,-0.003,19.62,91.6,902.13,0.0,1.301,296.8
337,-1.369,-0.204,-1.152,398.9,-0.011,-0.003,19.74,91.5,902.07,0.0,1.435,297.4
338,-1.367,-0.204,-1.058,399.0,-0.005,-0.004,19.64,91.6,902.13,0.0,1.237,306.1
339,-1.364,-0.204,-0.997,399.2,-0.011,-0.003,19.67,91.6,902.13,0.0,1.416,303.5
340,-1.367,-0.204,-0.927,400.3,-0.011,-0.005,19.59,91.5,902.01,0.0,1.213,302.2
341,-1.349,-0.204,-0.949,397.6,-0.005,-0.003,19.59,91.4,902.07,0.0,1.257,305.7
342,-1.354,-0.204,-1.125,388.7,0.0,-0.005,19.67,91.4,902.07,0.0,1.517,302.0
343,-1.367,-0.204,-1.271,381.9,-0.005,-0.002,19.66,91.3,902.07,0.0,1.656,307.4
344,-1.4169999999999998,-0.218,-1.277,379.5,-0.005,-0.002,19.67,91.3,902.08,0.0,1.435,314.5
345,-1.666,-0.324,-1.277,378.5,-0.011,-0.002,19.59,91.2,902.08,0.0,1.379,314.6
346,-1.671,-0.535,-1.277,378.0,-0.005,-0.004,19.64,91.1,902.07,0.0,1.217,309.3
347,-1.671,-0.613,-1.277,377.9,-0.037,-0.006,19.66,91.2,902.07,0.0,1.216,310.1
348,-1.673,-0.613,-1.277,378.4,-0.016,-0.003,19.56,91.2,902.02,0.0,1.141,313.0
349,-1.724,-0.613,-1.277,378.0,0.0,-0.002,19.56,91.1,902.02,0.0,1.084,303.4
350,-1.759,-0.613,-1.277,378.5,0.0,-0.004,19.63,91.1,902.02,0.0,1.4280000000000002,319.0
351,-1.774,-0.613,-1.277,379.2,-0.005,-0.003,19.64,90.9,902.02,0.0,1.537,313.0
352,-1.683,-0.613,-1.277,380.1,0.0,-0.003,19.53,91.0,902.01,0.0,1.112,314.1
353,-1.671,-0.613,-1.277,382.8,-0.011,-0.005,19.63,91.0,902.02,0.0,1.264,309.4
354,-1.673,-0.613,-1.277,386.7,-0.011,-0.003,19.61,90.9,902.02,0.0,1.272,306.9
355,-1.671,-0.613,-1.277,387.7,-0.027,-0.0069999999999999,19.58,90.9,902.08,0.0,1.183,309.4
356,-1.671,-0.613,-1.277,387.8,0.0,-0.004,19.61,90.9,902.01,0.0,1.121,313.9
357,-1.671,-0.613,-1.277,386.9,-0.032,-0.005,19.61,90.9,902.01,0.0,0.934,304.5
358,-1.671,-0.613,-1.277,384.0,-0.011,-0.005,19.63,91.0,902.02,0.0,0.818,316.2
359,-1.673,-0.613,-1.277,381.3,-0.005,-0.003,19.54,90.9,902.02,0.0,0.797,317.6
360,-1.671,-0.613,-1.277,380.7,-0.011,-0.003,19.58,91.0,902.02,0.0,0.784,317.6
361,-1.764,-0.613,-1.277,380.5,-0.005,-0.003,19.53,91.0,901.96,0.0,0.665,316.5
362,-1.967,-0.613,-1.277,380.4,-0.005,-0.003,19.54,91.1,902.02,0.0,0.5660000000000001,322.5
363,-1.974,-0.613,-1.277,381.5,-0.011,-0.004,19.58,91.0,901.96,0.0,0.8029999999999999,322.7
364,-1.974,-0.613,-1.277,383.3,0.0,-0.002,19.49,91.0,902.02,0.0,0.86,314.9
365,-1.974,-0.613,-1.277,386.2,-0.011,-0.002,19.54,91.1,901.95,0.0,0.7759999999999999,316.6
366,-1.901,-0.613,-1.277,385.5,-0.016,-0.003,19.54,91.1,901.96,0.0,0.677,304.4
367,-1.769,-0.613,-1.277,383.8,0.0,-0.002,19.53,91.2,901.9,0.0,0.754,298.1
368,-1.777,-0.613,-1.277,382.2,-0.005,-0.003,19.53,91.2,901.96,0.0,0.932,301.5
369,-1.7919999999999998,-0.613,-1.277,380.5,-0.011,-0.004,19.49,91.2,902.02,0.0,0.949,308.1
370,-1.914,-0.613,-1.277,380.0,0.0,-0.003,19.49,91.3,901.9,0.0,0.785,310.1
371,-1.974,-0.613,-1.277,380.0,0.0,-0.002,19.51,91.3,901.9,0.0,0.951,309.7
372,-1.969,-0.613,-1.277,383.6,0.0,-0.003,19.56,91.3,901.9,0.0,0.947,316.9
373,-1.868,-0.613,-1.277,386.7,-0.011,-0.003,19.49,91.3,901.9,0.0,1.047,306.0
374,-1.6780000000000002,-0.61,-1.277,389.7,0.0,-0.002,19.48,91.4,901.9,0.0,0.769,307.5
375,-1.673,-0.61,-1.277,387.9,0.0,-0.003,19.45,91.4,901.9,0.0,0.861,313.9
376,-1.673,-0.583,-1.277,386.4,0.0,-0.003,19.51,91.4,901.9,0.0,0.993,311.1
377,-1.671,-0.31,-1.277,384.5,-0.011,-0.003,19.45,91.3,901.9,0.0,0.8140000000000001,296.3
378,-1.671,-0.327,-1.277,381.1,0.0,-0.002,19.48,91.5,901.9,0.0,0.994,299.6
379,-1.671,-0.436,-1.277,381.2,0.0,-0.003,19.43,91.4,901.9,0.0,0.73,296.2
380,-1.673,-0.3989999999999999,-1.277,381.7,0.011,-0.003,19.36,91.4,901.9,0.0,0.785,294.3
381,-1.671,-0.545,-1.277,384.7,0.0,-0.004,19.45,91.5,901.9,0.0,0.98,300.3
382,-1.673,-0.405,-1.277,388.4,-0.016,-0.003,19.35,91.4,901.9,0.0,0.873,303.2
383,-1.671,-0.317,-1.277,385.1,0.005,-0.002,19.4,91.4,901.9,0.0,0.774,297.7
384,-1.673,-0.392,-1.277,381.3,-0.005,-0.003,19.4,91.5,901.9,0.0,0.696,294.9
385,-1.671,-0.474,-1.277,377.5,0.0,-0.003,19.4,91.5,901.9,0.0,0.95,294.2
386,-1.676,-0.535,-1.277,376.2,0.0,-0.002,19.4,91.5,901.9,0.0,0.7609999999999999,298.0
387,-1.739,-0.532,-1.277,375.9,-0.005,-0.003,19.28,91.5,901.9,0.0,0.8740000000000001,308.2
388,-1.886,-0.525,-1.277,376.3,0.0,-0.002,19.36,91.5,901.9,0.0,0.969,301.9
389,-1.898,-0.348,-1.277,376.7,-0.011,-0.003,19.41,91.4,901.9,0.0,1.208,309.1
390,-1.843,-0.235,-1.277,376.3,-0.011,-0.005,19.33,91.4,901.9,0.0,1.281,301.8
391,-1.828,-0.249,-1.277,376.3,-0.021,-0.003,19.28,91.4,901.9,0.0,1.133,307.9
392,-1.779,-0.368,-1.277,376.3,0.0,-0.003,19.35,91.4,901.9,0.0,1.1740000000000002,307.4
393,-1.787,-0.474,-1.277,376.2,-0.005,-0.004,19.4,91.2,901.9,0.0,1.145,302.9
394,-1.744,-0.262,-1.277,376.2,-0.005,-0.004,19.28,91.2,901.9,0.0,1.194,298.2
395,-1.726,-0.446,-1.277,376.8,0.005,-0.004,19.3,91.1,901.9,0.0,0.893,303.0
396,-1.873,-0.613,-1.277,377.2,-0.011,-0.003,19.3,91.1,901.96,0.0,0.951,303.3
397,-1.886,-0.613,-1.277,377.7,-0.011,-0.003,19.33,91.0,901.96,0.0,1.119,306.1
398,-1.845,-0.5760000000000001,-1.277,378.1,-0.016,-0.004,19.3,91.0,901.96,0.0,1.001,301.4
399,-1.7719999999999998,-0.494,-1.277,378.4,-0.016,-0.006,19.3,90.9,901.96,0.0,0.931,303.9
400,-1.706,-0.211,-1.277,378.4,-0.005,-0.002,19.3,90.8,901.96,0.0,1.021,306.7
401,-1.6780000000000002,-0.211,-1.277,378.4,0.0,-0.004,19.28,90.8,901.96,0.0,1.046,304.2
402,-1.671,-0.204,-1.277,378.3,-0.027,-0.002,19.33,90.7,901.96,0.0,0.916,302.0
403,-1.673,-0.211,-1.277,378.3,0.0,-0.004,19.23,90.6,901.96,0.0,1.18,307.6
404,-1.676,-0.252,-1.277,378.1,-0.016,-0.003,19.35,90.5,901.9,0.0,1.228,305.5
405,-1.676,-0.218,-1.277,378.2,0.0,-0.004,19.33,90.4,901.96,0.0,1.279,314.5
406,-1.671,-0.204,-1.277,378.7,-0.011,-0.003,19.31,90.4,901.96,0.0,1.138,308.0
407,-1.673,-0.204,-1.277,379.2,-0.011,-0.0069999999999999,19.31,90.2,901.96,0.0,1.162,312.3
408,-1.673,-0.204,-1.277,380.2,-0.011,-0.002,19.28,90.1,901.96,0.0,1.141,316.7
409,-1.671,-0.204,-1.277,381.1,-0.011,-0.004,19.38,90.1,901.96,0.0,1.229,307.4
410,-1.671,-0.204,-1.277,382.1,-0.005,-0.002,19.33,90.0,901.96,0.0,1.278,307.6
411,-1.671,-0.204,-1.277,383.1,-0.021,-0.002,19.38,89.9,901.96,0.0,1.244,314.1
412,-1.671,-0.204,-1.277,384.0,-0.005,-0.005,19.38,89.9,901.96,0.0,1.148,315.5
413,-1.671,-0.204,-1.277,384.9,0.0,-0.002,19.44,89.9,901.96,0.0,1.03,310.4
414,-1.673,-0.204,-1.277,385.5,0.0,-0.002,19.36,89.8,901.96,0.0,1.0590000000000002,305.9
415,-1.671,-0.204,-1.277,385.9,0.0,-0.003,19.46,89.8,901.96,0.0,1.077,305.9
416,-1.671,-0.204,-1.277,385.8,-0.011,-0.003,19.31,89.7,901.96,0.0,1.047,312.6
417,-1.671,-0.204,-1.277,385.7,-0.005,-0.002,19.4,89.7,901.96,0.0,0.947,308.9
418,-1.671,-0.204,-1.277,385.7,-0.011,-0.003,19.38,89.8,901.96,0.0,0.8140000000000001,302.2
419,-1.671,-0.204,-1.277,386.1,0.0,-0.003,19.38,89.7,902.02,0.0,0.925,302.7
420,-1.671,-0.204,-1.277,386.5,-0.021,-0.002,19.35,89.7,901.96,0.0,0.972,297.8
421,-1.671,-0.204,-1.277,386.8,0.0,-0.004,19.41,89.6,901.96,0.0,0.94,291.7
422,-1.671,-0.204,-1.277,387.2,-0.005,-0.003,19.31,89.6,902.02,0.0,1.019,296.6
423,-1.668,-0.204,-1.277,387.1,0.0,-0.002,19.4,89.5,902.02,0.0,0.7490000000000001,290.8
424,-1.671,-0.204,-1.277,387.4,-0.005,-0.002,19.4,89.6,902.02,0.0,0.875,294.8
425,-1.668,-0.204,-1.277,387.6,-0.005,-0.005,19.33,89.5,902.02,0.0,1.002,290.6
426,-1.668,-0.204,-1.277,387.6,-0.005,-0.002,19.31,89.5,902.08,0.0,1.034,308.0
427,-1.671,-0.204,-1.277,387.8,-0.005,-0.003,19.33,89.4,902.02,0.0,0.951,303.8
428,-1.671,-0.204,-1.277,387.5,-0.016,-0.005,19.41,89.4,902.08,0.0,0.8340000000000001,310.0
429,-1.671,-0.204,-1.277,387.5,0.0,-0.005,19.38,89.3,902.08,0.0,0.8390000000000001,312.4
430,-1.671,-0.204,-1.277,387.5,0.005,-0.004,19.41,89.4,902.08,0.0,1.085,309.4
431,-1.671,-0.204,-1.277,387.1,-0.016,-0.005,19.45,89.3,902.08,0.0,0.8859999999999999,318.0
432,-1.671,-0.204,-1.277,387.0,0.0,-0.004,19.45,89.4,902.14,0.0,0.64,324.2
433,-1.673,-0.204,-1.277,387.0,-0.016,-0.002,19.46,89.4,902.14,0.0,0.657,322.4
434,-1.673,-0.204,-1.277,387.0,-0.005,-0.004,19.36,89.3,902.14,0.0,0.7340000000000001,327.9
435,-1.676,-0.204,-1.277,387.0,-0.005,-0.003,19.4,89.2,902.2,0.0,0.7809999999999999,319.8
436,-1.676,-0.204,-1.277,387.0,0.0,-0.005,19.43,89.3,902.2,0.0,0.725,332.5
437,-1.671,-0.204,-1.277,387.0,-0.016,-0.003,19.41,89.3,902.2,0.0,0.659,341.2
438,-1.683,-0.204,-1.277,387.0,0.0,-0.003,19.33,89.4,902.27,0.0,0.74,333.2
439,-1.6780000000000002,-0.204,-1.277,386.9,0.0,-0.002,19.4,89.3,902.27,0.0,0.863,334.0
440,-1.683,-0.204,-1.277,387.0,-0.005,-0.004,19.41,89.4,902.2,0.0,0.892,328.9
441,-1.673,-0.204,-1.277,387.0,0.011,-0.004,19.35,89.4,902.2,0.0,0.7040000000000001,328.5
442,-1.681,-0.204,-1.274,387.0,-0.011,-0.005,19.38,89.4,902.27,0.0,0.8029999999999999,328.5
443,-1.673,-0.204,-1.277,387.0,-0.011,-0.005,19.3,89.5,902.27,0.0,0.885,323.6
444,-1.671,-0.204,-1.277,387.0,-0.032,-0.003,19.3,89.6,902.27,0.0,0.618,326.7
445,-1.673,-0.204,-1.274,387.1,0.011,-0.004,19.26,89.6,902.27,0.0,0.755,309.3
446,-1.673,-0.204,-1.277,387.1,0.0,-0.005,19.33,89.6,902.27,0.0,0.588,319.0
447,-1.673,-0.204,-1.277,387.4,-0.005,-0.003,19.33,89.7,902.33,0.0,0.909,310.3
448,-1.671,-0.204,-1.277,387.3,-0.016,-0.002,19.35,89.6,902.33,0.0,0.983,298.7
449,-1.671,-0.204,-1.277,387.5,-0.011,-0.004,19.26,89.7,902.39,0.0,1.168,311.6
450,-1.671,-0.204,-1.277,387.5,-0.011,-0.003,19.38,89.6,902.39,0.0,1.276,305.5
451,-1.671,-0.201,-1.277,387.8,-0.005,-0.005,19.31,89.6,902.39,0.0,1.086,317.1
452,-1.671,-0.204,-1.277,387.7,-0.005,-0.005,19.33,89.5,902.39,0.0,0.929,323.8
453,-1.671,-0.204,-1.277,388.1,-0.005,-0.003,19.31,89.7,902.39,0.0,0.618,317.3
454,-1.671,-0.204,-1.277,388.2,0.0,-0.005,19.38,89.5,902.39,0.0,0.713,315.1
455,-1.671,-0.204,-1.277,388.5,-0.005,-0.004,19.28,89.5,902.45,0.0,0.924,319.9
456,-1.671,-0.204,-1.277,388.8,-0.011,-0.003,19.4,89.5,902.45,0.0,0.805,321.6
457,-1.673,-0.204,-1.277,389.0,-0.005,-0.002,19.38,89.4,902.45,0.0,0.8809999999999999,322.6
458,-1.671,-0.204,-1.277,389.1,-0.011,-0.002,19.4,89.4,902.45,0.0,0.818,325.9
459,-1.671,-0.204,-1.277,389.1,-0.011,-0.003,19.38,89.4,902.45,0.0,0.8390000000000001,327.0
460,-1.673,-0.204,-1.277,389.4,-0.011,-0.005,19.33,89.4,902.45,0.0,1.004,326.7
461,-1.671,-0.204,-1.274,389.2,-0.021,-0.003,19.33,89.4,902.45,0.0,0.966,322.2
462,-1.671,-0.204,-1.274,389.1,-0.011,-0.002,19.41,89.4,902.45,0.0,0.909,322.4
463,-1.671,-0.204,-1.262,389.2,-0.005,-0.004,19.31,89.5,902.51,0.0,0.845,317.5
464,-1.671,-0.204,-1.271,389.1,-0.027,-0.005,19.35,89.4,902.51,0.0,0.956,316.3
465,-1.668,-0.204,-1.256,389.0,0.0,-0.005,19.33,89.4,902.51,0.0,0.907,312.0
466,-1.671,-0.204,-1.256,388.9,-0.005,-0.003,19.36,89.4,902.45,0.0,0.92,306.9
467,-1.671,-0.204,-1.262,388.9,0.0,-0.005,19.31,89.4,902.51,0.0,0.905,315.1
468,-1.668,-0.204,-1.265,388.8,0.0,-0.005,19.35,89.3,902.51,0.0,0.998,314.2
469,-1.671,-0.204,-1.277,388.9,-0.011,-0.003,19.4,89.2,902.51,0.0,0.995,310.7
470,-1.668,-0.204,-1.277,388.9,-0.005,-0.003,19.38,89.2,902.51,0.0,0.976,311.9
471,-1.668,-0.204,-1.277,389.0,-0.016,-0.003,19.31,89.2,902.57,0.0,0.92,312.8
472,-1.668,-0.204,-1.274,389.0,-0.005,-0.003,19.33,89.2,902.51,0.0,0.993,312.7
473,-1.671,-0.204,-1.271,389.1,0.0,-0.003,19.41,89.1,902.57,0.0,0.941,308.9
474,-1.671,-0.204,-1.277,389.4,-0.005,-0.002,19.4,89.1,902.57,0.0,1.104,312.9
475,-1.671,-0.204,-1.274,389.3,-0.011,-0.005,19.35,89.0,902.57,0.0,0.988,311.0
476,-1.671,-0.204,-1.271,389.4,-0.005,-0.003,19.41,89.2,902.63,0.0,0.952,313.1
477,-1.668,-0.204,-1.265,389.4,0.0,-0.005,19.36,89.1,902.63,0.0,1.054,303.4
478,-1.668,-0.204,-1.268,389.2,-0.021,-0.006,19.3,89.1,902.63,0.0,0.838,309.3
479,-1.671,-0.204,-1.271,389.5,-0.005,-0.003,19.38,89.1,902.63,0.0,0.8140000000000001,306.5
480,-1.671,-0.204,-1.277,389.9,-0.011,-0.005,19.31,89.2,902.63,0.0,0.828,304.3
481,-1.671,-0.204,-1.277,389.9,-0.011,-0.003,19.4,89.1,902.63,0.0,0.767,308.3
482,-1.671,-0.204,-1.277,389.9,-0.016,-0.003,19.33,89.1,902.63,0.0,1.12,307.5
483,-1.671,-0.204,-1.271,389.9,-0.032,-0.004,19.33,89.1,902.63,0.0,0.993,299.7
484,-1.668,-0.204,-1.274,389.9,-0.011,-0.0069999999999999,19.35,89.1,902.63,0.0,0.843,300.5
485,-1.668,-0.204,-1.274,389.9,0.0,-0.003,19.31,89.1,902.69,0.0,0.848,303.6
486,-1.668,-0.204,-1.277,390.0,0.0,-0.004,19.31,89.1,902.75,0.0,0.845,302.2
487,-1.671,-0.204,-1.277,390.5,-0.011,-0.002,19.45,89.0,902.69,0.0,0.901,304.0
488,-1.668,-0.204,-1.274,390.6,-0.016,-0.003,19.38,89.0,902.75,0.0,1.068,307.8
489,-1.671,-0.204,-1.277,390.6,-0.011,-0.005,19.43,89.0,902.75,0.0,1.015,307.3
490,-1.671,-0.204,-1.277,390.6,-0.032,-0.004,19.43,88.8,902.75,0.0,0.98,305.8
491,-1.671,-0.204,-1.277,391.3,-0.011,-0.004,19.35,88.8,902.75,0.0,0.974,316.0
492,-1.673,-0.204,-1.277,391.6,-0.016,-0.005,19.31,88.8,902.75,0.0,0.999,311.5
493,-1.754,-0.204,-1.277,391.7,0.005,-0.003,19.46,88.7,902.75,0.0,1.02,306.9
494,-1.949,-0.204,-1.277,391.7,-0.016,-0.004,19.41,88.8,902.81,0.0,0.838,309.0
495,-1.974,-0.266,-1.277,391.6,-0.005,-0.003,19.43,88.8,902.75,0.0,0.884,316.2
496,-2.01,-0.593,-1.3769999999999998,391.8,0.0,-0.002,19.38,88.9,902.75,0.0,1.096,318.2
497,-2.26,-0.613,-1.584,392.7,0.011,-0.003,19.46,88.9,902.75,0.0,0.905,318.7
498,-2.278,-0.613,-1.642,393.7,0.0,-0.002,19.38,88.9,902.81,0.0,0.748,319.2
499,-2.283,-0.613,-1.642,395.3,0.016,-0.003,19.43,88.9,902.75,0.0,0.792,318.2
500,-2.352,-0.8079999999999999,-1.642,396.6,-0.005,-0.001,19.41,89.1,902.81,0.0,0.789,316.4
501,-2.5540000000000003,-1.022,-1.642,395.8,0.037,0.0,19.3,89.1,902.75,0.0,0.778,318.8
502,-2.579,-1.022,-1.642,395.1,0.048,0.0,19.3,89.1,902.81,0.0,0.8270000000000001,328.0
